"Date","Time","CO.GT.","PT08.S1.CO.","C6H6.GT.","PT08.S2.NMHC.","NOx.GT.","PT08.S3.NOx.","NO2.GT.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH","NOx2","C6H6_2","NOx_RH","NOx_T","PAN_proxy","HONO_proxy","SAPRC_proxy"
"2004-09-06","08.00.00",1.9,1096,8.5,921,119,716,86,1534,988,24.3,45.4,1.365,14161,72.25,5402.6,2891.7,91.52957,86.287914,94.299125
"2004-09-06","09.00.00",1.7,1058,8,898,116,749,93,1470,977,26.3,38.3,1.2932,13456,64,4442.8,3050.8,89.86232,89.56942,92.0127
"2004-09-06","10.00.00",1.3,977,5.7,800,146,843,84,1372,778,27.6,34.2,1.2464,21316,32.49,4993.2,4029.6,88.587327,97.376056,85.268841
"2004-09-06","11.00.00",1.4,977,6.6,840,126,827,89,1390,736,29.2,29.1,1.1586,15876,43.56,3666.6,3679.2,84.267128,96.254004,82.490204
"2004-09-06","12.00.00",1.3,943,5.3,777,111,880,69,1333,632,29.2,28.6,1.1423,12321,28.09,3174.6,3241.2,77.415882,93.664664,75.183081
"2004-09-06","13.00.00",1.4,964,6,814,111,850,72,1369,689,29.4,28.3,1.1434,12321,36,3141.3,3263.4,79.495495,93.743284,78.1192
"2004-09-06","14.00.00",1.2,953,5.4,781,111,889,86,1356,641,29.8,28,1.1558,12321,29.16,3108,3307.8,77.621283,93.682892,75.380444
"2004-09-06","15.00.00",1.3,967,6.1,814,113,854,72,1385,703,30.1,26.7,1.1217,12769,37.21,3017.1,3401.3,80.194858,94.816418,78.651789
"2004-09-06","16.00.00",1.5,996,6.7,843,115,840,101,1394,765,30.1,27.2,1.1406,13225,44.89,3128,3461.5,82.676802,94.84859,81.800501
"2004-09-06","17.00.00",2.3,1091,11.7,1039,149,699,107,1586,923,29.6,27.5,1.1229,22201,136.89,4097.5,4410.4,96.721322,101.749816,97.103801
"2004-09-06","18.00.00",2.6,1114,13.5,1101,161,663,119,1632,1057,29.6,27.7,1.1278,25921,182.25,4459.7,4765.6,102.78937,103.973336,103.727225
"2004-09-06","19.00.00",2.9,1133,13.5,1101,172,647,128,1669,1105,28,30.1,1.1226,29584,182.25,5177.2,4816,106.345355,105.471252,107.207025
"2004-09-06","20.00.00",1.8,1031,8.5,921,172,731,92,1490,897,26.8,33.8,1.1723,29584,72.25,5813.6,4609.6,99.164355,103.34084,96.874625
"2004-09-06","21.00.00",1.3,952,5.5,787,111,856,85,1342,723,25.7,35.8,1.16,12321,30.25,3973.8,2852.7,80.51237,90.874206,79.848125
"2004-09-06","22.00.00",1.3,949,5.8,804,111,835,84,1365,740,25.4,35.2,1.1255,12321,33.64,3907.2,2819.4,81.304747,91.517988,81.054476
"2004-09-06","23.00.00",1.2,932,4.8,752,89,889,55,1310,687,25,37.3,1.1614,7921,23.04,3319.7,2225,74.506567,86.083612,75.039136
"2004-09-07","00.00.00",1.2,966,5.2,774,111,859,54,1352,644,24.6,40.5,1.2362,12321,27.04,4495.5,2730.6,78.517167,88.229204,77.385936
"2004-09-07","01.00.00",0.8,888,3,653,82,973,43,1272,497,24.2,43.8,1.3057,6724,9,3591.6,1984.4,66.38288,80.918912,64.9045
"2004-09-07","02.00.00",0.6,847,2.7,634,26,1012,35,1258,525,24,43.7,1.2876,676,7.29,1136.2,624,54.703967,71.040812,58.343961
"2004-09-07","03.00.00",0.6,856,3.6,687,130,955,52,1260,726,21.9,48.3,1.2522,16900,12.96,6279,2847,82.840628,87.78372,79.979564
"2004-09-07","04.00.00",0.6,881,4.4,735,64,876,51,1308,783,22.4,47.2,1.2593,4096,19.36,3020.8,1433.6,71.610168,76.597312,75.219824
"2004-09-07","05.00.00",0.7,882,4,711,74,936,55,1310,741,22.9,46.5,1.2861,5476,16,3441,1694.6,72.11382,78.516344,74.0937
"2004-09-07","06.00.00",1.3,1016,7.7,888,169,776,64,1485,1040,23.1,47,1.3122,28561,59.29,7943,3903.9,102.093442,94.723486,101.287461
"2004-09-07","07.00.00",2.5,1228,13.9,1113,231,628,72,1719,1324,23.7,46.2,1.3376,53361,193.21,10672.2,5474.7,123.282098,105.77375,122.998389
"2004-09-07","08.00.00",3.4,1311,22,1350,232,529,73,1957,1486,25.8,41.9,1.3688,53824,484,9720.8,5985.6,124.62488,108.045292,124.5082
"2004-09-07","09.00.00",2.1,1081,10.2,983,145,703,64,1546,1079,27.3,38.3,1.3669,21025,104.04,5553.5,3958.5,99.371947,94.16065,100.918136
"2004-09-07","10.00.00",2.2,1104,10.4,993,170,705,74,1539,1081,31,29.1,1.2885,28900,108.16,4947,5270,103.584788,103.40102,102.573944
"2004-09-07","11.00.00",1.7,991,8,898,214,787,89,1412,806,31.6,25.5,1.1638,45796,64,5457,6762.4,103.37622,114.664516,96.3928
"2004-09-07","12.00.00",2.1,1008,10.1,980,116,755,116,1465,825,32.5,21.2,1.0173,13456,102.01,2459.2,3770,86.487163,97.763232,87.377909
"2004-09-07","13.00.00",2.2,986,10.7,1005,145,752,106,1439,907,31.7,20.5,0.9428,21025,114.49,2972.5,4596.5,94.667482,104.88181,94.320341
"2004-09-07","14.00.00",1.4,948,7.9,893,105,828,92,1374,768,31.5,21.5,0.9768,11025,62.41,2257.5,3307.5,81.534538,95.97675,81.961269
"2004-09-07","15.00.00",1.4,919,7.1,862,105,851,82,1293,697,31.6,20.8,0.9562,11025,50.41,2184,3318,79.116938,96.40796,78.548169
"2004-09-07","16.00.00",1.6,958,9,940,115,820,99,1380,728,32.4,19.4,0.9279,13225,81,2231,3726,83.276275,98.9494,83.0897
"2004-09-07","17.00.00",2.3,1037,11.2,1021,146,747,122,1451,786,31.7,20.3,0.9336,21316,125.44,2963.8,4628.2,92.232212,105.249376,91.278196
"2004-09-07","18.00.00",3.3,1120,16,1181,186,653,154,1604,1028,31.1,21,0.9337,34596,256,3906,5784.6,106.70242,113.506444,105.8591
"2004-09-07","19.00.00",4.1,1205,19.9,1294,245,579,175,1744,1317,28.9,25.4,0.9933,60025,396.01,6223,7080.5,123.539418,123.67665,121.419309
"2004-09-07","20.00.00",3.3,1172,15.3,1159,172,597,135,1653,1290,27.4,30.8,1.1112,29584,234.09,5297.6,4712.8,111.078067,105.383408,113.596881
"2004-09-07","21.00.00",2.2,1088,11.1,1019,172,668,118,1554,1165,26.3,34.1,1.1453,29584,123.21,5865.2,4523.6,107.277283,103.508436,108.096589
"2004-09-07","22.00.00",1.6,1055,10,979,172,694,115,1517,1086,25.4,35.2,1.1288,29584,100,6054.4,4368.8,104.97968,103.334176,105.0198
"2004-09-07","23.00.00",1,1723,0,1141,255,620,130,1772,1297,25.4,35.2,1.1288,65025,0,8976,6477,113.325175,119.41194,101.4528
"2004-09-08","00.00.00",1,1723,0,1728,266,378,129,1812,1357,25.4,35.2,1.1288,70756,0,9363.2,6756.4,116.62642,121.542728,104.5838
"2004-09-08","01.00.00",1,1723,0,1805,190,378,104,1905,1474,25.4,35.2,1.1288,36100,0,6688,4826,105.9499,106.82092,98.8978
"2004-09-08","02.00.00",1,1723,0,1805,379,378,116,2403,1925,25.4,35.2,1.1288,143641,0,13340.8,9626.6,147.916895,143.431732,135.2968
"2004-09-08","03.00.00",0.9,1723,0,1728,415,378,119,2403,1846,25.4,35.2,1.1288,172225,0,14608,10541,151.135375,150.40522,137.2828
"2004-09-08","04.00.00",1,1723,0,1805,394,378,119,2403,1846,25.4,35.2,1.1288,155236,0,13868.8,10007.6,148.19422,146.337352,134.7418
"2004-09-08","05.00.00",1,1723,0,1805,394,378,119,2403,1923,25.4,35.2,1.1288,155236,0,13868.8,10007.6,150.02682,146.337352,137.0518
"2004-09-08","06.00.00",1,1723,0,1728,394,378,112,2403,1846,25.4,35.2,1.1288,155236,0,13868.8,10007.6,148.19422,146.337352,134.7418
"2004-09-08","07.00.00",1,1509,0,1457,366,505,121,2257,1611,25.4,35.2,1.1288,133956,0,12883.2,9296.4,138.53562,140.913528,124.3038
"2004-09-08","08.00.00",1,1559,0,1601,561,388,174,2376,1743,25.4,35.2,1.1288,314721,0,19747.2,14249.4,166.571895,178.686588,151.8588
"2004-09-08","09.00.00",4,1297,34.5,1654,523,848,156,1366,1611,22.7,33,0.8987,273529,1190.25,17259,11872.1,152.79393,179.383874,137.978125
"2004-09-08","10.00.00",1,1399,0,1324,446,516,130,1908,1588,22.7,33,0.8987,198916,0,14718,10124.2,149.71282,163.611348,134.4899
"2004-09-08","11.00.00",1,1631,0,1340,646,504,196,2027,1616,22.7,33,0.8987,417316,0,21318,14664.2,172.44722,204.578948,159.5299
"2004-09-08","12.00.00",1,1562,0,1468,584,474,191,2093,1750,22.7,33,0.8987,341056,0,19272,13256.8,169.69372,191.878992,156.0479
"2004-09-08","13.00.00",1,1640,0,1249,426,544,106,2005,1614,22.7,33,0.8987,181476,0,14058,9670.2,147.66282,159.514588,132.8499
"2004-09-08","14.00.00",1,1715,0,1418,861,378,181,2043,1786,22.7,33,0.8987,741321,0,28413,19544.7,190.847695,248.619118,190.6449
"2004-09-08","15.00.00",1,1715,0,1362,473,512,144,1996,1568,22.7,33,0.8987,223729,0,15609,10737.1,152.706455,169.141974,137.1569
"2004-09-08","16.00.00",1,1715,0,1282,369,555,138,2010,1347,22.7,33,0.8987,136161,0,12177,8376.3,133.241295,147.838822,117.9429
"2004-09-08","17.00.00",3.4,1531,0,1558,532,459,162,2200,1703,22.7,33,0.8987,283024,0,17556,12076.4,162.96848,181.227416,148.3459
"2004-09-08","18.00.00",4,1325,18.9,1266,477,926,188,1441,1543,32.4,19.8,0.9484,227529,357.21,9444.6,15454.8,163.264458,173.917208,155.292889
"2004-09-08","19.00.00",4.7,1383,24.1,1406,502,824,176,1582,1678,29.9,22.3,0.9235,252004,580.81,11194.6,15009.8,166.527063,179.449408,158.554629
"2004-09-08","20.00.00",3.8,1254,18.1,1241,420,873,163,1463,1431,28.2,24.8,0.936,176400,327.61,10416,11844,154.263523,161.39952,147.225849
"2004-09-08","21.00.00",2.8,1221,15.8,1174,344,874,155,1481,1413,26.8,28.9,1.0019,118336,249.64,9941.6,9219.2,143.501572,142.441204,138.421676
"2004-09-08","22.00.00",2.6,1226,14.6,1138,307,862,146,1481,1419,25.1,32.3,1.0131,94249,213.16,9916.1,7705.7,138.159843,133.101234,134.666144
"2004-09-08","23.00.00",2,1100,10.6,999,251,984,131,1361,1145,25.4,30.5,0.9722,63001,112.36,7655.5,6375.4,120.993643,123.388996,116.978524
"2004-09-09","00.00.00",1.4,999,7.5,879,180,1114,119,1261,960,24.9,28.3,0.8775,32400,56.25,5094,4482,101.723075,111.29302,99.114925
"2004-09-09","01.00.00",1.2,980,7.4,873,141,1088,98,1258,949,23.2,30.5,0.8558,19881,54.76,4300.5,3271.2,94.255163,102.717928,94.663284
"2004-09-09","02.00.00",0.6,859,3.8,698,105,1254,89,1157,819,22.3,33.6,0.8959,11025,14.44,3528,2341.5,80.226667,93.60579,80.012496
"2004-09-09","03.00.00",0.3,814,2.3,606,252,1370,94,1131,745,23,33,0.9184,63504,5.29,8316,5796,103.818427,123.5602,91.757161
"2004-09-09","04.00.00",0.2,806,2.3,605,74,1366,68,1132,725,21.4,35.7,0.8982,5476,5.29,2641.8,1583.6,69.708567,86.441972,70.327961
"2004-09-09","05.00.00",0.4,813,2.7,631,91,1327,65,1108,710,21.7,33.4,0.8545,8281,7.29,3039.4,1974.7,73.398042,91.265862,72.777861
"2004-09-09","06.00.00",0.6,889,4.9,760,143,1224,81,1213,806,20.3,35.5,0.8342,20449,24.01,5076.5,2902.9,89.240698,101.425706,87.427309
"2004-09-09","07.00.00",3,1200,18.2,1246,553,798,136,1574,1416,19.7,37.5,0.8501,305809,331.24,20737.5,10894.1,171.930387,183.554114,166.599416
"2004-09-09","08.00.00",3.2,1289,21.4,1335,542,724,130,1681,1521,21,35.6,0.8736,293764,457.96,19295.2,11382,171.402208,182.087672,165.783764
"2004-09-09","09.00.00",3.5,1355,21.3,1333,590,741,157,1691,1605,25,28.9,0.9025,348100,453.69,17051,14750,177.753967,195.77986,172.431721
"2004-09-09","10.00.00",3.1,1277,19.9,1292,590,800,171,1626,1481,31,21.9,0.9708,348100,396.01,12921,18290,174.395543,196.45766,167.154009
"2004-09-09","11.00.00",2.2,1156,14.8,1142,387,907,143,1490,1188,34.9,18.5,1.0189,149769,219.04,7159.5,13506.3,142.869327,153.445822,133.127836
"2004-09-09","12.00.00",1.7,1054,12.6,1071,252,1006,116,1380,940,37.1,15,0.9297,63504,158.76,3780,9349.2,114.778948,127.104568,107.402184
"2004-09-09","13.00.00",2,1096,13,1083,310,971,129,1430,986,35,17.3,0.9542,96100,169,5363,10850,126.043,138.94578,116.9721
"2004-09-09","14.00.00",2.5,1160,16.2,1185,396,873,168,1522,1162,35.1,17.5,0.9733,156816,262.44,6930,13899.6,143.485812,156.313084,133.520296
"2004-09-09","15.00.00",2.4,1148,15,1149,329,924,152,1473,1047,35.4,16.6,0.9385,108241,225,5461.4,11646.6,130.734995,143.197908,121.7043
"2004-09-09","16.00.00",2.9,1166,16.2,1186,393,878,175,1500,1180,38.4,13.8,0.9221,154449,262.44,5423.4,15091.2,142.821147,155.924912,132.235396
"2004-09-09","17.00.00",4.2,1315,22.7,1370,522,794,212,1689,1399,37.6,14.5,0.9277,272484,515.29,7569,19627.2,161.922527,182.689628,150.992361
"2004-09-09","18.00.00",5.4,1425,32.3,1605,631,660,220,1920,2321,35.2,16.6,0.9242,398161,1043.29,10474.6,22211.2,182.782242,206.122464,173.555761
"2004-09-09","19.00.00",4.3,1329,22.3,1360,435,704,175,1768,1894,31.2,25.5,1.1379,189225,497.29,11092.5,13572,164.478122,159.07328,158.600361
"2004-09-09","20.00.00",3.6,1299,16.6,1197,407,763,165,1688,1606,29.3,30.7,1.229,165649,275.56,12494.9,11925.1,156.729363,149.286758,150.725704
"2004-09-09","21.00.00",2,1123,11,1015,255,845,136,1470,1297,28.3,30.1,1.1392,65025,121,7675.5,7216.5,124.919675,121.56689,121.122
"2004-09-09","22.00.00",1.5,1089,11.3,1024,180,831,111,1452,1182,27.4,31.5,1.133,32400,127.69,5670,4932,109.058467,106.35918,109.265121
"2004-09-09","23.00.00",1.5,1081,9.3,950,186,876,114,1434,1138,26.2,35.7,1.1929,34596,86.49,6640.2,4873.2,108.227927,104.90322,107.103641
"2004-09-10","00.00.00",1.2,1031,7.3,871,147,950,96,1393,972,25.2,38.1,1.2049,21609,53.29,5600.7,3704.4,95.477002,96.331448,95.035761
"2004-09-10","01.00.00",1,969,5.5,787,101,1035,75,1350,799,24.4,39.1,1.1784,10201,30.25,3949.1,2464.4,80.55637,87.501712,81.494025
"2004-09-10","02.00.00",0.5,881,3.5,680,69,1175,58,1251,630,23.7,39.1,1.1289,4761,12.25,2697.9,1635.3,67.60937,81.893146,68.695925
"2004-09-10","03.00.00",0.5,869,2.8,638,135,1219,74,1213,586,24.2,38.5,1.1491,18225,7.84,5197.5,3267,78.939087,94.51638,73.513856
"2004-09-10","04.00.00",0.4,866,2.9,644,49,1162,41,1218,629,24.5,38.5,1.1688,2401,8.41,1886.5,1200.5,62.353658,78.01981,64.502669
"2004-09-10","05.00.00",0.5,895,3.6,689,91,1134,55,1250,709,22.4,43.5,1.1624,8281,12.96,3958.5,2038.4,74.465023,83.898896,74.529064
"2004-09-10","06.00.00",0.7,933,5.5,786,144,1018,73,1306,858,22.3,43.8,1.1631,20736,30.25,6307.2,3211.2,90.953595,93.49896,89.397325
"2004-09-10","07.00.00",2.4,1209,15.5,1163,430,762,108,1606,1300,21.4,45.8,1.1515,184900,240.25,19694,9202,154.270775,144.64232,147.801025
"2004-09-10","08.00.00",4.1,1417,28.3,1511,606,587,147,1975,1676,22.9,41.3,1.1383,367236,800.89,25027.8,13877.4,174.159647,181.600384,166.687501
"2004-09-10","09.00.00",3,1227,17.8,1233,519,739,150,1594,1384,26.6,30.3,1.0378,269361,316.84,15725.7,13805.4,166.066107,176.145388,158.597756
"2004-09-10","10.00.00",2,1093,12.8,1076,353,871,131,1457,1125,30.3,23,0.977,124609,163.84,8119,10695.9,136.925567,146.945726,128.309956
"2004-09-10","11.00.00",2.5,1135,15.7,1170,429,867,144,1523,1189,32.8,18.9,0.9234,184041,246.49,8108.1,14071.2,149.187802,164.583624,139.320841
"2004-09-10","12.00.00",2.4,1112,15.4,1161,345,866,151,1499,1088,34.3,17.7,0.9416,119025,237.16,6106.5,11833.5,134.411363,146.58543,125.428144
"2004-09-10","13.00.00",2.6,1147,15.6,1168,417,858,165,1492,1118,33.3,18.9,0.9536,173889,243.36,7881.3,13886.1,145.765303,161.354642,135.507724
"2004-09-10","14.00.00",1.9,1086,12.6,1070,276,907,135,1423,924,33,20.1,0.9959,76176,158.76,5547.6,9108,119.295788,131.149316,111.642484
"2004-09-10","15.00.00",2.1,1077,12.2,1056,280,908,143,1406,935,33.6,19.6,1.0029,78400,148.84,5488,9408,119.967412,131.8412,111.920556
"2004-09-10","16.00.00",2.5,1110,13.4,1098,365,882,153,1450,1009,34.9,18.4,1.0106,133225,179.56,6716,12738.5,135.187283,149.07325,124.574504
"2004-09-10","17.00.00",2.7,1146,14.3,1125,363,846,149,1511,1016,33.4,20.3,1.027,131769,204.49,7368.9,12124.2,135.519162,148.281412,125.582241
"2004-09-10","18.00.00",3.3,1211,16.5,1194,393,797,164,1599,1188,31.6,22.7,1.041,154449,272.25,8921.1,12418.8,144.35473,153.792208,135.479225
"2004-09-10","19.00.00",3.2,1218,17.4,1221,385,755,180,1599,1290,29.2,26.9,1.0709,148225,302.76,10356.5,11242,145.969243,150.05192,138.512484
"2004-09-10","20.00.00",2.6,1136,12.9,1082,307,824,159,1478,1130,27.7,30.1,1.0991,94249,166.41,9240.7,8503.9,130.436418,132.516078,124.105269
"2004-09-10","21.00.00",1.4,1017,8.2,908,194,932,119,1354,880,27.1,31,1.0991,37636,67.24,6014,5257.4,102.566752,109.825036,98.474616
"2004-09-10","22.00.00",1.6,1063,9.2,946,205,886,127,1391,996,26,33.4,1.1071,42025,84.64,6847,5330,108.314727,110.82172,105.107576
"2004-09-10","23.00.00",1.7,1083,9.3,951,223,880,131,1393,1054,25.1,35.7,1.1222,49729,86.49,7961.1,5597.3,113.186962,113.027498,109.547941
"2004-09-11","00.00.00",1.6,1077,10.4,994,176,829,101,1429,1081,24.3,38.5,1.1525,30976,108.16,6776,4276.8,106.070208,102.217932,106.268044
"2004-09-11","01.00.00",1,968,6.2,823,101,952,71,1343,828,23.4,40.7,1.1551,10201,38.44,4110.7,2363.4,82.196387,87.044108,84.096796
"2004-09-11","02.00.00",0.9,898,4.2,720,50,1059,58,1259,661,23.2,41.2,1.1561,2500,17.64,2060,1160,65.314352,77.2948,69.087676
"2004-09-11","03.00.00",0.5,859,3.1,656,92,1126,53,1213,582,23.6,40.5,1.1667,8464,9.61,3726,2171.2,70.732403,85.365108,69.164449
"2004-09-11","04.00.00",0.8,849,2.3,607,49,1189,41,1190,544,23.5,40.9,1.1677,2401,5.29,2004.1,1151.5,59.674442,77.124846,60.942661
"2004-09-11","05.00.00",0.8,886,3.1,658,56,1101,48,1234,647,20.5,48.4,1.1557,3136,9.61,2710.4,1148,65.365043,75.512104,68.131749
"2004-09-11","06.00.00",0.7,932,4,708,92,1057,62,1285,720,20.7,48.4,1.1663,8464,16,4452.8,1904.4,75.79468,81.820464,76.6163
"2004-09-11","07.00.00",1.7,1144,10.8,1006,238,757,104,1535,1207,19.9,50.8,1.1694,56644,116.64,12090.4,4736.2,121.428332,106.301532,119.897676
"2004-09-11","08.00.00",1.9,1222,13,1083,175,729,111,1624,1273,21.3,47.2,1.1825,30625,169,8260,3727.5,112.140875,97.13855,115.3162
"2004-09-11","09.00.00",1.7,1202,10.3,989,148,775,116,1506,1303,24,40.8,1.1993,21904,106.09,6038.4,3552,106.010267,95.300544,109.568881
"2004-09-11","10.00.00",3,1323,16.3,1190,409,698,165,1702,1479,28.7,30.3,1.1769,167281,265.69,12392.7,11738.3,154.140362,151.063574,147.437421
"2004-09-11","11.00.00",1.4,1219,12.7,1074,172,805,119,1532,1191,31.9,24.7,1.1477,29584,161.29,4248.4,5486.8,107.395827,106.764636,107.618861
"2004-09-11","12.00.00",1.7,1121,9.7,965,156,899,116,1386,932,33.8,21.9,1.1331,24336,94.09,3416.4,5272.8,96.381907,104.335756,94.403681
"2004-09-11","13.00.00",1.8,1096,9.1,942,145,893,93,1366,826,32.7,22.7,1.1044,21025,82.81,3291.5,4741.5,91.550258,102.35455,89.654029
"2004-09-11","14.00.00",1.4,1019,7,858,105,989,95,1270,631,33,21.3,1.0512,11025,49,2236.5,3465,77.169875,95.09894,75.7851
"2004-09-11","15.00.00",1.4,1045,7,857,113,994,82,1308,598,33.9,21.2,1.0989,12769,49,2395.6,3830.7,77.819555,96.168854,75.3644
"2004-09-11","16.00.00",2.2,1147,9.5,959,193,872,118,1387,796,35.9,20.3,1.1845,37249,90.25,3917.9,6928.7,99.55993,111.287382,93.635525
"2004-09-11","17.00.00",2.3,1145,9.8,971,146,883,119,1418,759,34.2,22.6,1.197,21316,96.04,3299.6,4993.2,90.314192,101.463744,87.941236
"2004-09-11","18.00.00",2.6,1202,11.7,1040,146,815,128,1506,886,32,27.3,1.2752,21316,136.89,3985.8,4672,94.773847,99.437148,94.567601
"2004-09-11","19.00.00",2.9,1283,13.9,1112,168,719,125,1583,1071,29.3,32.6,1.3105,28224,193.21,5476.8,4922.4,104.593883,101.490224,105.304589
"2004-09-11","20.00.00",1.8,1148,8.7,929,146,815,99,1443,826,27.2,38,1.347,21316,75.69,5548,3971.2,92.564287,94.660528,91.691921
"2004-09-11","21.00.00",1.9,1229,10.9,1012,172,743,121,1562,1103,26.1,41.1,1.3705,29584,118.81,7069.2,4489.2,105.743163,97.7283,106.140229
"2004-09-11","22.00.00",1.3,1287,12.3,1060,146,716,112,1595,1221,25.3,44.6,1.4161,21316,151.29,6511.6,3693.8,104.330167,90.885588,108.033661
"2004-09-11","23.00.00",1.5,1285,12.4,1062,150,715,107,1583,1449,24.6,47.2,1.4424,22500,153.76,7080,3690,110.708068,90.0454,115.736184
"2004-09-12","00.00.00",1.9,1251,12.1,1055,126,701,101,1602,1364,24.1,48.8,1.4412,15876,146.41,6148.8,3036.6,103.974983,85.093012,110.293069
"2004-09-12","01.00.00",1,1120,8,900,147,811,81,1462,1111,23.6,50.4,1.447,21609,64,7408.8,3469.2,99.715855,87.759016,100.9798
"2004-09-12","02.00.00",0.9,1108,8.4,917,143,797,84,1495,1129,22,55.8,1.4585,20449,70.56,7979.4,3146,100.011863,84.058664,102.314104
"2004-09-12","03.00.00",0.8,961,4.9,759,122,943,79,1375,799,22.4,53.6,1.4379,14884,24.01,6539.2,2732.8,84.509223,82.054144,83.746009
"2004-09-12","04.00.00",0.8,950,4.2,719,38,982,49,1372,771,21.6,55.8,1.4228,1444,17.64,2120.4,820.8,65.666432,67.459816,71.644476
"2004-09-12","05.00.00",0.8,901,2.3,608,69,1105,55,1299,646,21.8,55.2,1.4184,4761,5.29,3808.8,1504.2,66.697642,72.717316,67.175761
"2004-09-12","06.00.00",0.7,903,2.5,619,47,1111,44,1315,705,21.7,55.4,1.4192,2209,6.25,2603.8,1019.9,63.73053,69.093294,66.819525
"2004-09-12","07.00.00",0.9,1024,4.9,757,111,923,68,1423,908,20.6,59.8,1.435,12321,24.01,6637.8,2286.6,85.261138,77.008452,86.482409
"2004-09-12","08.00.00",1.8,1093,6.6,837,172,830,68,1480,1047,22.1,55.3,1.4495,29584,43.56,9511.6,3801.2,102.013788,89.040484,100.531504
"2004-09-12","09.00.00",1.2,1097,6.5,833,146,853,81,1470,1015,24.8,48.2,1.4883,21316,42.25,7037.2,3620.8,95.625895,88.407544,95.057625
"2004-09-12","10.00.00",1.3,1126,6.4,830,146,853,98,1528,938,27.9,43.4,1.6017,21316,40.96,6336.4,4073.4,93.066948,89.81078,91.200764
"2004-09-12","11.00.00",1.3,1139,5.6,794,132,908,83,1456,849,30.1,38.5,1.6212,17424,31.36,5082,3973.2,86.921728,89.540948,84.409524
"2004-09-12","12.00.00",1.7,1178,6.4,832,154,858,78,1542,844,28.2,48.6,1.8253,23716,40.96,7484.4,4342.8,92.317148,86.708736,89.215864
"2004-09-12","13.00.00",1.5,1243,7.6,883,223,745,87,1660,1036,24.8,70.4,2.1766,49729,57.76,15699.2,5530.4,111.495423,80.217648,106.796184
"2004-09-12","14.00.00",1.4,1017,3.5,680,151,996,69,1421,729,27.8,49.4,1.8209,22801,12.25,7459.4,4197.8,85.69317,85.902036,79.771625
"2004-09-12","15.00.00",0.9,1048,3.3,672,85,1050,52,1438,556,25.4,59.9,1.9168,7225,10.89,5091.5,2159,68.577802,69.8733,67.203001
"2004-09-12","16.00.00",0.9,1254,6.6,840,147,787,84,1602,846,26.1,66.8,2.231,21609,43.56,9819.6,3836.7,91.634363,72.698334,89.704504
"2004-09-12","17.00.00",2.3,1287,8.3,911,172,796,93,1664,942,28,53.2,1.981,29584,68.89,9150.4,4816,99.836107,85.839024,97.415401
"2004-09-12","18.00.00",2.6,1215,8,900,146,823,84,1604,902,27.4,51.4,1.8404,21316,64,7504.4,4000.4,93.77982,83.82664,92.9054
"2004-09-12","19.00.00",2.9,1363,12.6,1071,172,697,91,1763,1178,25.7,55.8,1.8149,29584,158.76,9597.6,4420.4,108.307748,85.573112,109.912384
"2004-09-12","20.00.00",3.3,1436,17.5,1224,414,609,117,1886,1426,24.6,60.3,1.8363,171396,306.25,24964.2,10184.4,154.204895,117.640508,148.116825
"2004-09-12","21.00.00",2.2,1365,14.8,1143,172,655,84,1796,1394,24.2,61.6,1.8381,29584,219.04,10595.2,4162.4,114.177952,81.911488,118.032936
"2004-09-12","22.00.00",2.6,1506,23.3,1385,422,555,99,2260,1935,23.8,63.5,1.8495,178084,542.89,26797,10043.6,164.373607,115.612764,160.357601
"2004-09-12","23.00.00",1.5,1227,12.2,1055,143,705,81,1772,1360,23,64.8,1.802,20449,148.84,9266.4,3289,107.483467,76.168404,112.789356
"2004-09-13","00.00.00",1.3,1038,7.2,866,152,833,80,1570,1061,23,63.3,1.7589,23104,51.84,9621.6,3496,98.916392,78.635076,99.126056
"2004-09-13","01.00.00",1,934,4.6,744,98,970,63,1473,870,22.8,63.3,1.7355,9604,21.16,6203.4,2234.4,80.915368,71.08414,82.183244
"2004-09-13","02.00.00",0.8,900,3.8,699,74,1036,49,1452,799,21,68.6,1.6873,5476,14.44,5076.4,1554,73.620912,65.299904,76.237396
"2004-09-13","03.00.00",0.7,870,3.7,692,111,1070,61,1443,779,20.4,70.7,1.6734,12321,13.69,7847.7,2264.4,80.742162,69.240168,80.158521
"2004-09-13","04.00.00",0.8,875,4,713,81,1027,48,1436,809,19.4,73.4,1.6417,6561,16,5945.4,1571.4,75.900295,64.06034,78.5312
"2004-09-13","05.00.00",0.8,940,5.5,789,162,917,60,1473,914,19.5,72,1.6118,26244,30.25,11664,3159,96.323655,75.7133,94.495725
